Customer ID,Customer Name,Segment,Region,total_orders,total_units,lifetime_value,lifetime_profit,first_purchase,last_purchase,margin_pct
SH-20395,Shahid Hopkins,Consumer,South,2,12,1400.56,-83.25,2015-11-03,2018-04-15,-5.9
SH-20395,Shahid Hopkins,Consumer,West,1,8,409.3,40.52,2015-11-02,2015-11-02,9.9
SH-20635,Stefanie Holloman,Corporate,South,1,5,692.47,10.77,2016-11-26,2016-11-26,1.6
SH-20635,Stefanie Holloman,Corporate,West,1,5,1403.92,-15.59,2015-12-16,2015-12-16,-1.1
SJ-20125,Sanjit Jacobs,Home Office,Central,3,39,1977.47,243.0,2017-03-08,2018-09-17,12.3
SJ-20125,Sanjit Jacobs,Home Office,East,2,8,40.69,3.48,2018-04-10,2018-08-11,8.6
SJ-20125,Sanjit Jacobs,Home Office,South,4,35,1596.98,162.07,2016-09-22,2018-09-26,10.1
SJ-20125,Sanjit Jacobs,Home Office,West,3,11,334.51,36.23,2017-09-17,2018-03-23,10.8
SJ-20215,Sarah Jordon,Consumer,Central,3,19,886.2,20.17,2017-09-30,2018-12-01,2.3
SJ-20215,Sarah Jordon,Consumer,South,1,12,80.56,4.4,2018-08-16,2018-08-16,5.5
SJ-20215,Sarah Jordon,Consumer,West,2,6,374.27,2.84,2016-02-09,2016-07-06,0.8
SJ-20500,Shirley Jackson,Consumer,Central,1,7,97.26,7.02,2018-04-21,2018-04-21,7.2
SJ-20500,Shirley Jackson,Consumer,East,2,12,968.4,29.59,2017-11-20,2017-12-01,3.1
SJ-20500,Shirley Jackson,Consumer,West,2,16,253.11,30.94,2015-08-31,2015-10-09,12.2
SK-19990,Sally Knutson,Consumer,East,3,20,883.41,131.31,2017-11-28,2018-12-22,14.9
SL-20155,Sara Luxemburg,Home Office,Central,2,14,1743.6,207.53,2016-07-13,2018-10-21,11.9
SL-20155,Sara Luxemburg,Home Office,East,1,5,66.03,7.42,2015-09-21,2015-09-21,11.2
SL-20155,Sara Luxemburg,Home Office,South,2,11,1234.68,32.86,2015-10-03,2016-03-29,2.7
SL-20155,Sara Luxemburg,Home Office,West,1,6,2.22,4.72,2018-09-26,2018-09-26,212.6
SM-20005,Sally Matthias,Consumer,Central,1,9,77.49,-2.5,2017-11-04,2017-11-04,-3.2
SM-20005,Sally Matthias,Consumer,East,2,15,143.53,12.28,2015-12-10,2017-06-23,8.6
SM-20005,Sally Matthias,Consumer,West,1,7,23.47,-3.54,2015-11-23,2015-11-23,-15.1
SM-20320,Sean Miller,Home Office,Central,1,2,526.45,7.35,2018-07-09,2018-07-09,1.4
SM-20320,Sean Miller,Home Office,East,1,19,837.44,107.65,2016-08-21,2016-08-21,12.9
SM-20320,Sean Miller,Home Office,South,2,29,23669.2,2193.65,2015-03-18,2018-10-12,9.3
SM-20320,Sean Miller,Home Office,West,1,2,9.96,6.19,2016-12-25,2016-12-25,62.1
SM-20905,Susan MacKendrick,Consumer,East,1,21,1043.04,110.72,2017-05-03,2017-05-03,10.6
SM-20950,Suzanne McNair,Corporate,Central,3,28,880.04,102.79,2015-11-01,2018-07-20,11.7
SM-20950,Suzanne McNair,Corporate,East,4,38,3355.74,295.56,2015-09-29,2018-12-05,8.8
SM-20950,Suzanne McNair,Corporate,South,1,3,17.62,-3.07,2017-10-28,2017-10-28,-17.4
SM-20950,Suzanne McNair,Corporate,West,3,5,211.47,21.48,2017-02-01,2018-05-30,10.2
SN-20560,Skye Norling,Home Office,Central,2,15,1310.56,165.99,2017-06-26,2018-09-10,12.7
SN-20560,Skye Norling,Home Office,East,1,23,399.49,32.24,2016-09-11,2016-09-11,8.1
SN-20560,Skye Norling,Home Office,West,3,24,150.36,13.61,2016-06-18,2018-02-06,9.1
SN-20710,Steve Nguyen,Home Office,Central,3,39,1813.53,64.21,2016-12-27,2018-10-12,3.5
SN-20710,Steve Nguyen,Home Office,South,1,7,612.14,61.37,2017-05-15,2017-05-15,10.0
SN-20710,Steve Nguyen,Home Office,West,3,24,702.29,105.72,2015-05-06,2017-09-26,15.1
SO-20335,Sean O'Donnell,Consumer,East,1,20,794.57,8.82,2016-12-04,2016-12-04,1.1
SO-20335,Sean O'Donnell,Consumer,South,2,19,1438.93,-17.92,2016-10-11,2018-09-09,-1.2
SO-20335,Sean O'Donnell,Consumer,West,3,15,369.07,16.72,2018-01-14,2018-12-01,4.5
SP-20545,Sibella Parks,Corporate,Central,2,16,212.72,22.61,2017-03-14,2017-04-21,10.6
SP-20545,Sibella Parks,Corporate,East,4,26,1093.37,103.74,2015-10-13,2018-02-06,9.5
SP-20620,Stefania Perrino,Corporate,Central,1,28,609.61,92.76,2015-12-30,2015-12-30,15.2
SP-20620,Stefania Perrino,Corporate,East,4,50,3150.55,394.15,2015-09-08,2018-11-13,12.5
SP-20620,Stefania Perrino,Corporate,South,1,1,2.9,0.36,2018-08-27,2018-08-27,12.4
SP-20620,Stefania Perrino,Corporate,West,3,23,1677.26,-195.56,2016-01-06,2017-12-08,-11.7
SP-20650,Stephanie Phelps,Corporate,Central,3,11,333.77,34.45,2015-11-03,2017-11-12,10.3
SP-20650,Stephanie Phelps,Corporate,East,2,17,938.99,142.54,2015-08-05,2017-08-14,15.2
SP-20650,Stephanie Phelps,Corporate,South,1,3,39.07,7.0,2015-04-16,2015-04-16,17.9
SP-20650,Stephanie Phelps,Corporate,West,3,18,560.6,70.06,2016-05-31,2017-12-09,12.5
SP-20860,Sung Pak,Corporate,Central,3,18,91.53,33.55,2015-12-15,2018-10-12,36.7
SP-20860,Sung Pak,Corporate,East,3,40,967.46,108.63,2015-12-28,2016-08-16,11.2
SP-20860,Sung Pak,Corporate,South,2,21,294.81,-16.66,2016-12-27,2018-09-28,-5.7
SP-20860,Sung Pak,Corporate,West,2,20,2929.14,170.89,2017-11-24,2018-03-04,5.8
SP-20920,Susan Pistek,Consumer,Central,1,3,23.99,1.97,2018-10-21,2018-10-21,8.2
SP-20920,Susan Pistek,Consumer,East,2,35,3903.14,49.57,2017-11-12,2018-03-16,1.3
SP-20920,Susan Pistek,Consumer,West,3,21,63.56,5.66,2015-11-22,2017-10-30,8.9
SR-20425,Sharelle Roach,Home Office,Central,1,7,212.94,-14.65,2015-06-14,2015-06-14,-6.9
SR-20425,Sharelle Roach,Home Office,East,2,9,265.27,20.44,2018-11-02,2018-11-08,7.7
SR-20425,Sharelle Roach,Home Office,South,1,1,141.96,-9.55,2018-12-22,2018-12-22,-6.7
SR-20425,Sharelle Roach,Home Office,West,1,22,2613.31,256.66,2018-04-17,2018-04-17,9.8
SR-20740,Steven Roelle,Home Office,Central,2,24,318.87,38.35,2015-11-16,2017-04-03,12.0
SR-20740,Steven Roelle,Home Office,East,3,15,3904.68,343.17,2016-07-02,2018-06-17,8.8
SR-20740,Steven Roelle,Home Office,South,1,6,47.79,3.88,2015-11-05,2015-11-05,8.1
SR-20740,Steven Roelle,Home Office,West,2,2,74.54,3.98,2015-02-20,2016-01-05,5.3
SS-20140,Saphhira Shifley,Corporate,Central,2,16,56.28,17.26,2015-11-23,2018-12-15,30.7
SS-20140,Saphhira Shifley,Corporate,East,2,10,84.04,15.61,2017-12-25,2018-10-17,18.6
SS-20140,Saphhira Shifley,Corporate,South,2,38,1023.89,174.6,2018-04-30,2018-09-18,17.1
SS-20140,Saphhira Shifley,Corporate,West,2,16,159.82,15.24,2016-09-27,2018-06-03,9.5
SS-20410,Shahid Shariari,Consumer,Central,2,19,677.43,-4.51,2015-05-30,2015-09-07,-0.7
SS-20410,Shahid Shariari,Consumer,East,1,9,1363.67,-128.35,2016-11-21,2016-11-21,-9.4
SS-20410,Shahid Shariari,Consumer,South,2,14,212.66,23.21,2018-09-10,2018-09-11,10.9
SS-20410,Shahid Shariari,Consumer,West,1,9,803.04,118.05,2015-11-15,2015-11-15,14.7
SS-20515,Shirley Schmidt,Home Office,Central,1,1,47.97,8.09,2017-08-26,2017-08-26,16.9
SS-20515,Shirley Schmidt,Home Office,East,1,6,39.48,1.46,2015-07-14,2015-07-14,3.7
SS-20515,Shirley Schmidt,Home Office,South,1,10,525.95,45.01,2016-07-24,2016-07-24,8.6
SS-20590,Sonia Sunley,Consumer,Central,3,18,46.4,4.13,2016-04-13,2017-09-02,8.9
SS-20590,Sonia Sunley,Consumer,West,3,17,372.09,60.54,2015-08-05,2017-10-24,16.3
SS-20875,Sung Shariari,Consumer,Central,1,9,114.84,19.7,2017-08-27,2017-08-27,17.2
SS-20875,Sung Shariari,Consumer,East,2,20,428.98,32.02,2015-12-14,2016-02-25,7.5
SS-20875,Sung Shariari,Consumer,South,1,18,377.9,-11.15,2016-11-20,2016-11-20,-3.0
SS-20875,Sung Shariari,Consumer,West,1,7,42.91,3.74,2018-09-01,2018-09-01,8.7
ST-20530,Shui Tom,Consumer,Central,1,3,16.18,-6.04,2015-02-14,2015-02-14,-37.3
ST-20530,Shui Tom,Consumer,East,3,21,286.84,30.08,2015-07-14,2018-06-20,10.5
ST-20530,Shui Tom,Consumer,South,2,2,73.06,8.28,2016-03-01,2018-08-27,11.3
ST-20530,Shui Tom,Consumer,West,1,11,57.27,5.39,2015-12-29,2015-12-29,9.4
SU-20665,Stephanie Ulpright,Home Office,Central,3,45,1520.91,234.79,2016-12-05,2018-03-13,15.4
SU-20665,Stephanie Ulpright,Home Office,East,1,7,136.43,18.57,2017-07-01,2017-07-01,13.6
SU-20665,Stephanie Ulpright,Home Office,South,2,26,722.04,99.66,2017-08-21,2018-12-10,13.8
SU-20665,Stephanie Ulpright,Home Office,West,1,2,215.98,7.51,2018-09-02,2018-09-02,3.5
SV-20365,Seth Vernon,Consumer,Central,1,12,1190.53,-143.45,2015-04-20,2015-04-20,-12.0
SV-20365,Seth Vernon,Consumer,East,7,117,9216.57,536.46,2015-01-11,2018-09-20,5.8
SV-20365,Seth Vernon,Consumer,South,1,9,161.14,-18.68,2018-08-06,2018-08-06,-11.6
SV-20365,Seth Vernon,Consumer,West,1,4,902.71,-107.92,2017-06-11,2017-06-11,-12.0
SV-20785,Stewart Visinsky,Consumer,Central,1,3,32.4,15.07,2015-04-12,2015-04-12,46.5
SV-20785,Stewart Visinsky,Consumer,East,3,36,1809.12,59.5,2016-05-03,2018-02-13,3.3
SV-20785,Stewart Visinsky,Consumer,South,2,29,668.85,75.83,2015-06-02,2015-06-06,11.3
SV-20785,Stewart Visinsky,Consumer,West,3,42,1594.94,60.24,2015-06-21,2017-05-26,3.8
SV-20815,Stuart Van,Corporate,Central,2,14,1228.4,168.39,2016-05-04,2016-09-21,13.7
SV-20815,Stuart Van,Corporate,South,1,3,31.01,7.27,2017-08-26,2017-08-26,23.4
SV-20815,Stuart Van,Corporate,West,1,3,11.68,0.19,2018-10-15,2018-10-15,1.6
SV-20935,Susan Vittorini,Consumer,Central,1,3,15.58,6.1,2017-07-18,2017-07-18,39.2
SV-20935,Susan Vittorini,Consumer,East,4,28,1145.53,82.86,2017-03-19,2018-12-25,7.2
SV-20935,Susan Vittorini,Consumer,West,3,14,742.39,108.36,2018-04-24,2018-12-28,14.6
SW-20245,Scot Wooten,Consumer,Central,1,2,239.36,4.19,2018-10-10,2018-10-10,1.8
SW-20245,Scot Wooten,Consumer,East,3,21,237.16,3.19,2015-07-20,2016-12-05,1.3
SW-20245,Scot Wooten,Consumer,South,1,6,428.7,-34.07,2018-02-25,2018-02-25,-7.9
SW-20245,Scot Wooten,Consumer,West,2,8,179.86,32.67,2017-03-12,2017-09-19,18.2
SW-20275,Scott Williamson,Consumer,Central,1,6,22.38,6.87,2015-03-10,2015-03-10,30.7
SW-20275,Scott Williamson,Consumer,East,2,13,912.99,120.19,2017-11-10,2018-11-21,13.2
SW-20275,Scott Williamson,Consumer,South,1,6,173.8,21.53,2018-11-30,2018-11-30,12.4
SW-20275,Scott Williamson,Consumer,West,2,8,857.48,117.52,2018-03-18,2018-11-16,13.7
SW-20350,Sean Wendt,Home Office,Central,2,9,552.23,106.72,2017-04-09,2017-04-17,19.3
SW-20350,Sean Wendt,Home Office,East,1,7,466.81,64.62,2018-07-21,2018-07-21,13.8
SW-20455,Shaun Weien,Consumer,East,1,5,1217.57,156.18,2016-06-22,2016-06-22,12.8
SW-20455,Shaun Weien,Consumer,South,2,10,204.52,40.83,2016-12-11,2018-07-17,20.0
SW-20455,Shaun Weien,Consumer,West,3,16,1413.47,186.11,2016-11-08,2018-07-21,13.2
SW-20755,Steven Ward,Corporate,East,1,20,663.96,-34.12,2017-07-14,2017-07-14,-5.1
SW-20755,Steven Ward,Corporate,West,1,3,94.73,6.85,2015-11-02,2015-11-02,7.2
SZ-20035,Sam Zeldin,Home Office,Central,5,50,2368.72,218.45,2015-09-07,2018-11-25,9.2
SZ-20035,Sam Zeldin,Home Office,East,3,22,459.41,-21.69,2015-11-04,2018-07-03,-4.7
SZ-20035,Sam Zeldin,Home Office,West,3,10,797.2,105.56,2017-09-02,2018-07-08,13.2
TA-21385,Tom Ashbrook,Home Office,Central,2,15,872.12,86.91,2015-09-12,2017-09-02,10.0
TA-21385,Tom Ashbrook,Home Office,East,2,11,13723.5,2280.32,2018-04-04,2018-10-22,16.6
TB-21055,Ted Butterfield,Consumer,East,4,62,1451.36,100.57,2017-06-17,2018-09-02,6.9
TB-21175,Thomas Boland,Corporate,Central,1,7,60.42,4.07,2015-12-08,2015-12-08,6.7
TB-21175,Thomas Boland,Corporate,East,1,19,46.0,8.28,2017-04-01,2017-04-01,18.0
TB-21175,Thomas Boland,Corporate,South,2,31,3482.88,305.55,2017-04-12,2018-11-02,8.8
TB-21190,Thomas Brumley,Home Office,East,1,2,767.21,-0.21,2015-12-27,2015-12-27,-0.0
TB-21190,Thomas Brumley,Home Office,South,1,6,6.24,9.62,2016-11-27,2016-11-27,154.2
TB-21190,Thomas Brumley,Home Office,West,2,8,42.72,2.78,2018-11-10,2018-11-11,6.5
TB-21250,Tim Brockman,Consumer,Central,2,25,159.86,21.63,2016-12-05,2018-01-15,13.5
TB-21250,Tim Brockman,Consumer,East,1,7,655.88,122.5,2016-10-09,2016-10-09,18.7
TB-21250,Tim Brockman,Consumer,West,4,57,786.64,20.9,2015-12-08,2017-11-14,2.7
TB-21280,Toby Braunhardt,Consumer,Central,1,5,1287.45,182.92,2017-03-25,2017-03-25,14.2
TB-21280,Toby Braunhardt,Consumer,East,3,33,806.81,105.59,2015-06-21,2017-05-26,13.1
TB-21280,Toby Braunhardt,Consumer,South,1,1,95.97,2.23,2015-12-01,2015-12-01,2.3
TB-21280,Toby Braunhardt,Consumer,West,1,5,8.23,1.56,2015-06-22,2015-06-22,19.0
TB-21355,Todd Boyes,Corporate,Central,2,14,209.38,41.35,2017-08-27,2018-08-06,19.7
TB-21355,Todd Boyes,Corporate,East,2,15,100.1,15.45,2017-01-25,2017-11-22,15.4
TB-21355,Todd Boyes,Corporate,South,1,28,524.85,-9.0,2018-05-18,2018-05-18,-1.7
TB-21400,Tom Boeckenhauer,Consumer,Central,1,14,1040.19,10.84,2015-09-07,2015-09-07,1.0
TB-21400,Tom Boeckenhauer,Consumer,East,1,5,6999.96,639.38,2015-12-14,2015-12-14,9.1
TB-21400,Tom Boeckenhauer,Consumer,South,1,6,81.2,4.01,2017-04-14,2017-04-14,4.9
TB-21400,Tom Boeckenhauer,Consumer,West,3,41,987.39,72.22,2015-02-03,2018-06-11,7.3
TB-21520,Tracy Blumstein,Consumer,Central,2,10,149.81,29.95,2015-10-17,2018-09-14,20.0
TB-21520,Tracy Blumstein,Consumer,East,4,45,4087.14,-265.12,2015-10-21,2016-10-19,-6.5
TB-21520,Tracy Blumstein,Consumer,West,3,24,500.54,68.62,2016-09-26,2018-07-23,13.7
TB-21595,Troy Blackwell,Consumer,Central,3,10,782.52,0.44,2015-02-18,2018-03-20,0.1
TB-21595,Troy Blackwell,Consumer,East,1,10,458.35,-12.21,2017-03-29,2017-03-29,-2.7
TB-21625,Trudy Brown,Consumer,Central,2,10,243.17,41.73,2016-12-31,2017-09-11,17.2
TB-21625,Trudy Brown,Consumer,East,5,40,2222.94,187.11,2015-08-06,2018-11-30,8.4
TB-21625,Trudy Brown,Consumer,West,2,13,331.57,-17.07,2016-10-25,2017-05-08,-5.1
TC-20980,Tamara Chand,Corporate,Central,2,30,18437.14,3227.56,2015-11-07,2017-10-02,17.5
TC-20980,Tamara Chand,Corporate,East,1,10,85.85,5.27,2016-09-20,2016-09-20,6.1
TC-20980,Tamara Chand,Corporate,South,1,8,521.92,66.26,2015-12-27,2015-12-27,12.7
TC-20980,Tamara Chand,Corporate,West,1,7,7.31,5.13,2017-11-26,2017-11-26,70.2
TC-21145,Theresa Coyne,Corporate,East,1,14,1038.26,80.56,2018-09-15,2018-09-15,7.8
TC-21295,Toby Carlisle,Consumer,Central,1,7,21.99,3.18,2018-11-14,2018-11-14,14.5
TC-21295,Toby Carlisle,Consumer,East,2,12,1944.47,55.48,2015-10-14,2018-05-06,2.9
TC-21295,Toby Carlisle,Consumer,South,2,7,697.76,83.01,2017-06-09,2018-11-13,11.9
TC-21295,Toby Carlisle,Consumer,West,3,33,1602.59,208.66,2015-12-20,2018-12-03,13.0
TC-21475,Tony Chapman,Home Office,Central,2,7,53.35,11.21,2015-11-22,2018-04-30,21.0
TC-21475,Tony Chapman,Home Office,East,2,10,110.7,9.67,2017-12-05,2018-07-30,8.7
TC-21475,Tony Chapman,Home Office,South,2,16,791.24,15.23,2017-12-15,2018-04-02,1.9
TC-21475,Tony Chapman,Home Office,West,3,19,289.69,20.12,2016-04-27,2017-08-22,6.9
TC-21535,Tracy Collins,Home Office,East,2,11,68.85,17.83,2016-06-04,2018-12-26,25.9
TC-21535,Tracy Collins,Home Office,South,1,1,61.96,-7.86,2016-09-19,2016-09-19,-12.7
TC-21535,Tracy Collins,Home Office,West,4,22,611.75,101.32,2015-11-03,2018-12-07,16.6
TD-20995,Tamara Dahlen,Consumer,Central,3,24,108.18,29.81,2016-08-23,2018-11-11,27.6
TD-20995,Tamara Dahlen,Consumer,East,3,14,124.03,11.59,2018-04-23,2018-11-23,9.3
TD-20995,Tamara Dahlen,Consumer,South,1,2,34.2,7.92,2015-05-19,2015-05-19,23.2
TD-20995,Tamara Dahlen,Consumer,West,2,10,1168.14,-2.19,2017-01-21,2018-07-09,-0.2
TG-21310,Toby Gnade,Consumer,East,1,5,137.94,20.67,2018-01-27,2018-01-27,15.0
TG-21310,Toby Gnade,Consumer,South,1,3,4.61,0.08,2016-03-09,2016-03-09,1.7
TG-21310,Toby Gnade,Consumer,West,3,25,2915.82,327.4,2016-07-14,2017-11-15,11.2
TG-21640,Trudy Glocke,Consumer,Central,1,10,248.82,4.65,2018-09-07,2018-09-07,1.9
TG-21640,Trudy Glocke,Consumer,South,1,11,1142.16,11.7,2015-03-31,2015-03-31,1.0
TG-21640,Trudy Glocke,Consumer,West,2,25,683.68,50.86,2016-06-09,2016-09-18,7.4
TH-21100,Thea Hendricks,Consumer,East,1,3,1537.54,243.56,2015-11-24,2015-11-24,15.8
TH-21100,Thea Hendricks,Consumer,South,1,3,27.86,4.8,2017-05-09,2017-05-09,17.2
TH-21100,Thea Hendricks,Consumer,West,3,20,857.42,46.19,2015-09-27,2018-01-20,5.4
TH-21115,Thea Hudgings,Corporate,Central,1,13,2027.19,223.04,2017-04-18,2017-04-18,11.0
TH-21115,Thea Hudgings,Corporate,East,3,28,915.58,131.58,2015-09-23,2018-11-02,14.4
TH-21235,Tiffany House,Corporate,Central,2,20,600.83,66.98,2018-05-28,2018-06-08,11.1
TH-21235,Tiffany House,Corporate,East,2,23,146.19,11.72,2015-12-23,2017-05-26,8.0
TH-21235,Tiffany House,Corporate,West,4,23,275.19,20.53,2015-11-04,2018-09-04,7.5
TH-21550,Tracy Hopkins,Home Office,Central,1,17,564.38,71.11,2018-06-26,2018-06-26,12.6
TH-21550,Tracy Hopkins,Home Office,East,4,24,1780.56,141.93,2015-04-05,2018-08-21,8.0
TH-21550,Tracy Hopkins,Home Office,South,2,11,1889.16,209.25,2016-05-16,2018-10-19,11.1
TM-21010,Tamara Manning,Consumer,Central,2,10,24.81,5.16,2015-02-21,2018-09-18,20.8
TM-21010,Tamara Manning,Consumer,East,1,17,193.26,15.09,2016-09-12,2016-09-12,7.8
TM-21010,Tamara Manning,Consumer,South,1,1,47.79,9.66,2015-04-30,2015-04-30,20.2
TM-21010,Tamara Manning,Consumer,West,3,24,2553.17,33.5,2015-08-08,2018-01-20,1.3
TM-21490,Tony Molinari,Consumer,Central,1,2,325.86,56.02,2018-03-30,2018-03-30,17.2
TM-21490,Tony Molinari,Consumer,East,1,7,558.81,84.78,2018-07-27,2018-07-27,15.2
TM-21490,Tony Molinari,Consumer,West,1,4,210.01,-26.97,2018-08-22,2018-08-22,-12.8
TN-21040,Tanja Norvell,Home Office,Central,1,5,286.4,31.42,2017-05-28,2017-05-28,11.0
TN-21040,Tanja Norvell,Home Office,East,1,2,559.93,76.11,2016-09-07,2016-09-07,13.6
TN-21040,Tanja Norvell,Home Office,South,1,2,431.98,49.89,2017-09-26,2017-09-26,11.5
TN-21040,Tanja Norvell,Home Office,West,4,30,1851.92,-85.59,2015-10-10,2018-10-01,-4.6
TP-21130,Theone Pippenger,Consumer,Central,4,41,2861.76,114.51,2016-09-20,2018-12-22,4.0
TP-21130,Theone Pippenger,Consumer,East,1,7,11.63,-1.92,2017-07-14,2017-07-14,-16.5
TP-21130,Theone Pippenger,Consumer,South,3,17,1545.46,199.86,2017-09-19,2018-01-24,12.9
TP-21130,Theone Pippenger,Consumer,West,1,3,35.21,3.38,2016-04-14,2016-04-14,9.6
TP-21415,Tom Prescott,Consumer,Central,2,28,577.28,37.62,2017-08-28,2018-02-09,6.5
TP-21415,Tom Prescott,Consumer,East,2,10,4738.76,-79.47,2016-11-28,2018-08-17,-1.7
TP-21415,Tom Prescott,Consumer,West,1,2,12.96,1.95,2018-09-17,2018-09-17,15.0
TP-21565,Tracy Poddar,Corporate,Central,2,5,133.92,11.84,2016-03-01,2017-10-03,8.8
TP-21565,Tracy Poddar,Corporate,West,2,38,1802.72,137.55,2017-11-04,2018-01-14,7.6
TR-21325,Toby Ritter,Consumer,Central,1,5,278.4,36.04,2017-09-05,2017-09-05,12.9
TR-21325,Toby Ritter,Consumer,East,1,11,249.79,47.98,2018-06-20,2018-06-20,19.2
TR-21325,Toby Ritter,Consumer,South,1,4,15.55,1.5,2017-08-14,2017-08-14,9.6
TR-21325,Toby Ritter,Consumer,West,2,17,132.2,-0.45,2015-12-01,2017-09-08,-0.3
TS-21085,Thais Sissman,Consumer,South,1,2,2.81,4.95,2018-01-07,2018-01-07,176.2
TS-21085,Thais Sissman,Consumer,West,1,2,2.02,4.49,2016-07-19,2016-07-19,222.3
TS-21160,Theresa Swint,Corporate,Central,1,7,250.48,-11.94,2017-08-13,2017-08-13,-4.8
TS-21160,Theresa Swint,Corporate,East,3,31,956.2,52.48,2015-04-23,2017-06-25,5.5
TS-21160,Theresa Swint,Corporate,South,1,12,896.31,39.34,2016-04-20,2016-04-20,4.4
TS-21160,Theresa Swint,Corporate,West,1,11,60.63,6.34,2017-03-03,2017-03-03,10.5
TS-21205,Thomas Seio,Corporate,Central,1,8,28.84,3.82,2015-12-09,2015-12-09,13.2
TS-21205,Thomas Seio,Corporate,East,1,3,87.54,6.25,2015-09-27,2015-09-27,7.1
TS-21205,Thomas Seio,Corporate,South,2,34,2959.06,447.79,2015-03-21,2018-06-15,15.1
TS-21205,Thomas Seio,Corporate,West,3,29,2295.66,326.55,2015-06-09,2017-08-01,14.2
TS-21340,Toby Swindell,Consumer,Central,1,6,1.11,-0.3,2016-03-10,2016-03-10,-27.0
TS-21340,Toby Swindell,Consumer,East,1,9,17.61,2.48,2018-05-18,2018-05-18,14.1
TS-21340,Toby Swindell,Consumer,West,3,35,956.06,70.64,2015-01-19,2016-11-24,7.4
TS-21370,Todd Sumrall,Corporate,Central,1,6,2799.96,488.1,2016-08-28,2016-08-28,17.4
TS-21370,Todd Sumrall,Corporate,East,3,38,7629.21,567.14,2016-07-11,2018-11-24,7.4
TS-21370,Todd Sumrall,Corporate,West,2,23,1462.58,15.02,2015-10-28,2018-05-11,1.0
TS-21430,Tom Stivers,Corporate,Central,1,2,30.36,-5.57,2017-11-13,2017-11-13,-18.3
TS-21430,Tom Stivers,Corporate,East,1,10,545.93,-56.01,2015-11-11,2015-11-11,-10.3
TS-21430,Tom Stivers,Corporate,West,3,9,1477.85,-94.77,2015-07-30,2018-07-11,-6.4
TS-21505,Tony Sayre,Consumer,East,2,21,744.32,86.54,2017-09-25,2018-07-03,11.6
TS-21505,Tony Sayre,Consumer,South,1,8,732.31,6.09,2015-12-20,2015-12-20,0.8
TS-21505,Tony Sayre,Consumer,West,3,16,766.65,81.45,2018-09-18,2018-12-19,10.6
TS-21610,Troy Staebel,Consumer,Central,2,12,179.43,29.57,2018-06-12,2018-10-13,16.5
TS-21610,Troy Staebel,Consumer,East,3,12,1163.12,-49.61,2015-08-16,2017-09-17,-4.3
TS-21610,Troy Staebel,Consumer,West,2,17,1477.88,26.21,2018-06-16,2018-11-05,1.8
TS-21655,Trudy Schmidt,Consumer,Central,3,40,2345.11,91.79,2016-02-06,2018-01-02,3.9
TS-21655,Trudy Schmidt,Consumer,South,1,14,870.04,63.4,2017-12-25,2017-12-25,7.3
TS-21655,Trudy Schmidt,Consumer,West,1,3,152.94,19.44,2018-05-06,2018-05-06,12.7
TT-21070,Ted Trevino,Consumer,East,3,20,841.49,67.62,2015-05-18,2016-04-05,8.0
TT-21070,Ted Trevino,Consumer,South,2,14,746.86,26.4,2015-09-08,2018-11-29,3.5
TT-21070,Ted Trevino,Consumer,West,2,17,3327.26,169.58,2017-05-11,2018-11-13,5.1
TT-21220,Thomas Thornton,Consumer,Central,2,31,629.6,89.63,2016-04-06,2018-03-18,14.2
TT-21220,Thomas Thornton,Consumer,East,2,9,58.12,8.23,2015-09-23,2017-05-15,14.2
TT-21220,Thomas Thornton,Consumer,South,1,5,182.91,26.4,2016-10-30,2016-10-30,14.4
TT-21220,Thomas Thornton,Consumer,West,3,24,556.42,73.78,2016-08-08,2018-06-30,13.3
TT-21265,Tim Taslimi,Corporate,Central,1,3,54.96,10.59,2017-11-19,2017-11-19,19.3
TT-21265,Tim Taslimi,Corporate,East,1,1,61.44,2.82,2017-10-02,2017-10-02,4.6
TT-21265,Tim Taslimi,Corporate,West,1,1,323.1,39.89,2016-08-15,2016-08-15,12.3
TT-21460,Tonja Turnell,Home Office,Central,4,34,5301.69,551.06,2016-12-08,2018-11-26,10.4
TT-21460,Tonja Turnell,Home Office,South,1,2,35.96,3.23,2018-08-20,2018-08-20,9.0
TT-21460,Tonja Turnell,Home Office,West,2,5,27.16,-6.95,2018-01-15,2018-12-18,-25.6
TW-21025,Tamara Willingham,Home Office,East,2,7,303.19,38.38,2015-12-22,2018-07-21,12.7
TW-21025,Tamara Willingham,Home Office,South,1,7,67.96,-1.6,2016-09-05,2016-09-05,-2.4
TW-21025,Tamara Willingham,Home Office,West,4,45,4907.67,-214.13,2016-12-01,2018-10-27,-4.4
TZ-21580,Tracy Zic,Consumer,West,4,39,1707.29,157.29,2015-11-11,2018-11-25,9.2
VB-21745,Victoria Brennan,Corporate,Central,3,28,574.48,95.86,2016-07-17,2017-11-27,16.7
VB-21745,Victoria Brennan,Corporate,East,1,6,756.8,3.83,2017-10-28,2017-10-28,0.5
VB-21745,Victoria Brennan,Corporate,South,2,13,674.32,66.92,2018-03-08,2018-11-06,9.9
VD-21670,Valerie Dominguez,Consumer,Central,1,5,971.88,153.56,2016-06-26,2016-06-26,15.8
VD-21670,Valerie Dominguez,Consumer,East,1,27,2220.06,258.63,2016-11-01,2016-11-01,11.6
